ID,Date,User,Sentiment,CleanTweets,,,, 
1.12077E+18,4/23/2019 19:41,TESLORD1,positive,Autonomy Day would have freaked a lot of people out if it were held on August 29 Good job skynet CyberdyneSystems,,,,
1.12077E+18,4/23/2019 19:41,tweetmyinbox,neutral,Musk gave guidance that Tesla will have a million robotaxis on the road next year meaning a million truly driverless cars that can operate commercially in a ride hailing network generating passive income for their owners Not a scam or Ponzi TSLAQ,,,,
1.12077E+18,4/23/2019 19:39,btsparks,neutral,Tesla inventory being restored to the Tesla HQ parking lot in Palo Alto after Autonomy Day,,,,
1.12077E+18,4/23/2019 19:39,kerooke,neutral,They come from Tesla s autonomy presentation yesterday,,,,
1.12077E+18,4/23/2019 19:39,Stew_JStew,neutral,Can you implement Tesla Network ride sharing with owners driving till Level 5 autonomy is achieved Drivers could earn points towards upgrading their cars to FSD so when the time comes they can hand over driving duties to the car as envisioned,,,,
1.12077E+18,4/23/2019 19:38,laura_spalinger,negative,oily I mean greasy article,,,,
1.12077E+18,4/23/2019 19:38,Paul91701736,neutral,Start here,,,,
1.12077E+18,4/23/2019 19:37,dbaggs01,positive,Wow Some Tesla stats on self driving cars NOW Nine million successful lane changes have been logged in Tesla cars per Bowers They are now seeing 100 000 automated lane changes per day Autopilot has,,,,
1.12077E+18,4/23/2019 19:37,TESLORD1,positive,Retweeting because and we re obv too busy with Autonomy Day to respond,,,,
1.12077E+18,4/23/2019 19:37,siromega,positive,I watched the chip design part of the Tesla autonomy day again Seeing all that low level detail still makes me happy,,,,
1.12077E+18,4/23/2019 19:36,medaesukkim,positive,Hi After watching Tesla Autonomy Day I want to buy Full Self Driving Capability Is there a plan to reduce the price of the upgrading option By the way it was the amazing presentation,,,,
1.12077E+18,4/23/2019 19:36,KabbalahCowboy,positive,THREAD Watched Tesla Autonomy Day Fascinating but I think some are missing the bigger picture here What Tesla is really building appears to be more akin to a collective digital mind,,,,
1.12077E+18,4/23/2019 19:35,jaredbfox,positive,Congrats to for fantastic journalism here While some in her field choose to effectively reprint company press releases without scrutiny Lora is actually providing helpful and necessary context on this important public safety issue Bravo,,,,
1.12077E+18,4/23/2019 19:35,ElonMuskTV,positive,Event Tesla Autonomy Day 22 April 2019 Tesla showed off the full self driving mode in a Demo using the latest development version of it s autonomy hardware amp software Source ElonMusk ElonMuskTV AutonomyDay,,,,
1.12077E+18,4/23/2019 19:32,convisystem,negative,Elon Musk celebrates flawed Tesla Autonomy Day with employee email NEWS BY CONVI GMBH,,,,
1.12077E+18,4/23/2019 19:29,MFrunker,positive,Tesla Autonomy Day in under 20 minutes Full Self Driving,,,,
1.12077E+18,4/23/2019 19:26,TheTeslaShow,positive,Elon s email to the Tesla team yesterday Subj Great day for Tesla The Autonomy Day was extremely well received Feedback has been incredible Awesome result of extremely intense effort by the Autopilot Team Elon,,,,
1.12077E+18,4/23/2019 19:26,incentives101,negative,And batteries that s for OEM on the other side you have Waymo etc buying the cars It s insane people can t understand that Tesla achieving autonomy would be in a different level than if any other company does either tech or car company,,,,
1.12077E+18,4/23/2019 19:26,RobertAuers,negative,Yesterday at Autonomy day Andrej said that Tesla vehicles were unable to navigate a simple cloverleaf intersection on autopilot just 5 months ago Yet they re going to be ready for FSD in 7 months,,,,
1.12077E+18,4/23/2019 19:25,themarketisopen,positive,TSLA Elon Musk emailed employees about how great Tesla s autonomy day was but the plan has lots of holes,,,,
1.12077E+18,4/23/2019 19:23,TeslaNapaValley,neutral,Napa Valley Tesla Watch Tesla Autonomy Day Livestream Here InsideEVs,,,,
1.12077E+18,4/23/2019 19:20,ojmariea,neutral,InsideEVs Watch Tesla Autonomy Day Livestream Here via,,,,
1.12077E+18,4/23/2019 19:20,spacecom,negative,Elon Musk s act seems to be wearing thin Promises seem ever more desperate Deep media skepticism This is a MASSIVE pivot for Tesla They ve gone from we ll make money selling cars betting company on Model 3 to we ll get into the robotaxi business,,,,
1.12077E+18,4/23/2019 19:18,mooroobee,negative,Elon Musk celebrates flawed Tesla Autonomy Day with employee email is the title of the CNBC webpage for this article Wow Moving from objective articles to opinion pieces and now to unabashed hit pieces,,,,
1.12077E+18,4/23/2019 19:15,MurrayMack4,positive,Throughout the ride the car performed relatively well but experienced a few rough maneuvers and had one disengagement where it failed to recognize cones blocking off some parked vehicles on the side of the road,,,,
1.12077E+18,4/23/2019 19:15,Polixenes13,positive,How s this for a lede TSLA CEO Elon Musk did what he does best on Monday when he presented bold visionary promises that only his most loyal followers would take at face value with terrific story illuminating an unexplored angle,,,,
1.12077E+18,4/23/2019 19:15,ByteFunding,positive,elon musk emailed employees about how great tesla s autonomy day was but the plan has lots of holes,,,,
1.12077E+18,4/23/2019 19:14,userkrisg,positive,and probably it s the only automaker prepared to make this transition BTW It will be much easier for to transition from car manufacturer to mobility robotaxi company than century old time players that didn t even jump in to the EV and autonomy bandwagon yet,,,,
1.12077E+18,4/23/2019 19:10,tckanda,negative,Elon Tesla after watch your recent autonomy day event today i have 1 question How do Tesla cars or self driving cars in general function in bad and poorly marked roads Some roads in some countries dont even have a single line for guides,,,,
1.12077E+18,4/23/2019 19:06,PFelfer,positive,Just watched more or less the entire Tesla Autonomy Day Holy Cow if they can pull off L4 5 autonomy by the end of the year drastic change will come Soon The question is now how can we use this level of pattern recognition in materialsscience,,,,
1.12077E+18,4/23/2019 19:05,vestywaves,neutral,Tesla Once Again Makes The Same Level 5 Autonomy Promise,,,,
1.12077E+18,4/23/2019 19:04,LukaFinzgar,positive,Interesting talk by during last night autonomy event by Tesla,,,,
1.12077E+18,4/23/2019 19:03,GatorInvestor,positive,Completing his break with reality sent a two sentence email telling employees Autonomy Day went great As if they wouldn t find out,,,,
1.12077E+18,4/23/2019 19:03,followtheh,positive,Elon s employee letter Subj Great day for Tesla The Autonomy Day was extremely well received Feedback has been incredible Smiling emoji here Awesome result of extremely intense effort by the Autopilot Team two clapping emoji Elon,,,,
1.12077E+18,4/23/2019 19:03,unsorsodicorda,positive,Tesla Autonomy Day very interesting especially the part with starts 1 51 00 There are pearls such as for example 2 39 30 as long as human annotators can consistently label lanes in snow the NN will pick it up or the various ways to learn depth w o lidar,,,,
1.12076E+18,4/23/2019 19:02,davidmoadel,positive,Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the plan has lots of holes SLV GLD QQQ DJIA DIA SPY stockmarket commodities investing finance stocks gold silver FB TWTR AAPL AMZN TSLA INTC AMD,,,,
1.12076E+18,4/23/2019 19:01,sc101_101,negative,I m a bit baffled by Tesla s stock price movement today or lack of movement rather after Autonomy Day What Tesla announced yesterday will either make them billions or destroy them It s really hard to see how there can be a middle ground where it s the same as yesterday,,,,
1.12076E+18,4/23/2019 19:00,edelagrave,positive,Promising safe driverless cars within a year is already exceedingly optimistic But Musk went further to say that each Tesla could generate 30 000 in gross income for owners each year if operated as a robotaxi TSLA,,,,
1.12076E+18,4/23/2019 18:58,MattRosoff,positive,Elon was excited about Tesla s Autonomy Day according to an email seen by Analysts and shareholders not so much tip,,,,
1.12076E+18,4/23/2019 18:58,lorakolodny,positive,Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the his self driving and robotaxi pitch raised more questions than it answered via,,,,
1.12076E+18,4/23/2019 18:57,orthereaboot,positive,More real journalism being committed on TSLA this time by the sapient A must read summary and some more nonsense from in an internal email,,,,
1.12076E+18,4/23/2019 18:57,kifleswing,negative,Current tsla status is writing extremely twice in the CEO email And two emoji too,,,,
1.12076E+18,4/23/2019 18:56,MKucala,positive,Musk sent a two line email telling employees how great Tesla s autonomy day was but the plan has lots of holes CNBC,,,,
1.12076E+18,4/23/2019 18:54,Bob_Mayo,positive,edy It s still not known if full autonomy will be technically possible in the next 5 years especially if limited to 100W But Tesla seems to have a great plan and great progress on the plan,,,,
1.12076E+18,4/23/2019 18:54,christiiineeee,neutral,Elon s post Autonomy Day email to TSLA employees,,,,
1.12076E+18,4/23/2019 18:54,guidaautonoma,negative,Here are ElonMusk s wildest predictions about Tesla s SelfDrivingCars It s financially insane to buy anything other than a Tesla autonomous SmartCity AI IoT Robotics tech 5G driverless selfdriving startup technology DriverlessCars,,,,
1.12076E+18,4/23/2019 18:53,TeslaStars,neutral,Not almost It was designed for autonomy from the ground up,,,,
1.12076E+18,4/23/2019 18:52,thecryptorep,positive,By After talking about a Full Self Driving Computer FSDC for years Tesla has finally made good its promise and unveiled the chipset during the electric carmaker s Autonomy Day Per,,,,
1.12076E+18,4/23/2019 18:46,NzubeEzudo,positive,Tesla is doing very well in the autonomous space that they actually don t need Uber to achieve this Their autonomy conference they just rounded up hints at this,,,,
1.12076E+18,4/23/2019 18:38,coach23life,positive,Many wall street analysts and reporters don t get it On Autonomous Day Elon and team gave detail technical presentation about its Full Self Driving Chip and Computer and how software works with hardware to provide full autonomy Response is give us a Sign it will work,,,,
1.12076E+18,4/23/2019 18:37,BenBajarin,positive,My note for subscribers today goes more in my analysis on Tesla and automotive autonomy The Autonomous Driving Future and a Generation of No Drivers,,,,
1.12076E+18,4/23/2019 18:34,TeeKay_EV,positive,That s are normal cheap HD cameras Nothing what other car companies could not use too And Tesla didn t try to sell the chance for safer than human autonomy They promised that they will achieve it There are no dead BMW Autopilot drivers but dead Tesla Autopilot users,,,,
1.12076E+18,4/23/2019 18:33,stevecheney,positive,Tesla s ambition in owning autonomy is unmatched by Waymo and others Owning the compute layer and investing in it 3 4 years ago gives them unprecedented leverage in software Here s strategically why,,,,
1.12076E+18,4/23/2019 18:31,Jaydeep__Mistry,positive,Absolutely amazing showcase of your technology at Autonomy Investor Day It was almost a lecture on how to build an entire Autonomous Vehicle Fleet Learning business covering everything from software hardware and implementation I have some questions below TY,,,,
1.12076E+18,4/23/2019 18:30,autotechcouncil,positive,Tesla claims it has made the best chip in the world for self driving cars at its autonomy day event autonomous robotaxi,,,,
1.12076E+18,4/23/2019 18:28,MyTeslaAdventur,positive,The autonomous TeslaModel3 It s almost like the Model3 was designed with autonomy,,,,
1.12076E+18,4/23/2019 18:27,kestrelnetworks,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA,,,,
1.12076E+18,4/23/2019 18:26,ElonMuskTV,negative,Event Tesla Autonomy Day 22 April 2019 Elon Musk reiterated that LIDAR is a fools errand Expensive unnecessary sensors that are not needed Source ElonMusk ElonMuskTV,,,,
1.12076E+18,4/23/2019 18:24,Jeannette_Bot,neutral,10 Things To Know GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA,,,,
1.12076E+18,4/23/2019 18:24,toto_san1,neutral,Thx Frank,,,,
1.12076E+18,4/23/2019 18:23,HPTarget,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA smallbusiness work,,,,
1.12075E+18,4/23/2019 18:22,JohnAngel1977,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA johnangel1977,,,,
1.12075E+18,4/23/2019 18:22,thecryptorep,positive,By CCN Tesla s Autonomy Investor Day has come and gone and investors have passed judgment on Elon Musk s latest series of pronouncement and promises The results do not look good,,,,
1.12075E+18,4/23/2019 18:21,ChaiBapchya,positive,The company detailed its plans for driverless cars at its Tesla Autonomy Investor Day via,,,,
1.12075E+18,4/23/2019 18:20,plugilo,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA Tesla s,,,,
1.12075E+18,4/23/2019 18:16,threefivesinv,positive,merch Nvidia has excellent IP also They are likely to be one of the winners in autonomy,,,,
1.12075E+18,4/23/2019 18:12,FrankLuntz,positive,Tesla founder says they ll have 1 million robo taxi cars with Level 5 autonomy no human intervention required on the roads in 2020 There are currently zero Level 5 autonomous cars on the road,,,,
1.12075E+18,4/23/2019 18:11,icymihn,positive,Tesla Live Stream Autonomy Day video comm,,,,
1.12075E+18,4/23/2019 18:10,KeplerRic,positive,Read this cause this is the future of transportation Elon is great,,,,
1.12075E+18,4/23/2019 18:10,HyferTech,neutral,Take look into s predictions about self driving cars tesla elon autonomouscars vision future,,,,
1.12075E+18,4/23/2019 18:08,HPTarget,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA bigbusiness market,,,,
1.12075E+18,4/23/2019 18:07,ishufuri,positive,merch Doubt it has incredible IP and more importantly the data for autonomy Selling this advantage would only help cash wise in the short run Comparable to iOS runs great on the very constrained hardware while is more resource hungry but runs everywhere,,,,
1.12075E+18,4/23/2019 18:05,ChicagoBill2,positive,This seems to be the rap on ElonMusk He puts out some latest thing every time the OTHER shoe is about to drop on his company Welcome to the new normal in small business The Twitter World of Valuations column coming,,,,
1.12075E+18,4/23/2019 18:04,AlmingtonCap,negative,9 In sum Elon s wild FSD claims jumped the shark They re simply impossible to deliver amp it threatens the tech s future That concern is clearly secondary to Elon s need to distract the market from TSLA s deteriorating financials TSLAQ Full note,,,,
1.12075E+18,4/23/2019 18:04,AlmingtonCap,positive,5 Of course the real reason for Autonomy Day wasn t to showcase TSLA s miraculous FSD tech self driving technology It was about distracting investors from its deteriorating fundamentals amp tomorrow s dismal looking Q1 earnings report TSLAQ,,,,
1.12075E+18,4/23/2019 18:04,AlmingtonCap,neutral,4 Before Autonomy Day TSLA had shown no lead in FSD tech After Autonomy Day nothing has changed save the scale of Elon s promises Indeed cracks started to show even during the 20 min demo drives during which AP occasionally disengaged TSLAQ,,,,
1.12075E+18,4/23/2019 18:04,AlmingtonCap,positive,2 Elon made a number of big claims but by far the biggest was that TSLA would have an operational robotaxi fleet in 2020 We re no strangers to such antics but this latest display was a step above Will this be an excuse for inventory buildup TSLAQ,,,,
1.12075E+18,4/23/2019 18:04,AlmingtonCap,positive,1 Our Latest On TSLA Elon Musk Fails to Convince at Tesla Autonomy Day TL DR Elon made some big promises that he has no hope of delivering TSLAQ Full Note,,,,
1.12075E+18,4/23/2019 18:01,_oey192,positive,TSLA autonomy day was great I m excited for robotaxis but with current hardware can t get to true L5 autonomy no one in the car and it can drive in any conditions a human driver could There are some cases where a human has to get out and clean off cameras radar TSLAQ 1,,,,
1.12075E+18,4/23/2019 18:00,GadflyQuebec,negative,Musk laid out his plans to turn Tesla selfdriving cars into a hybrid ridesharing network He hopes to leverage this to let Tesla cars earn money for their owners by driving other people around when they would otherwise be parked gigeconomy 2 0,,,,
1.12075E+18,4/23/2019 18:00,MacMSP,negative,Watched the autonomy presentation late yesterday I haven t been that geeked out by a tech presentation in years Incredible stuff Can t wait to RoboTaxi my Model3 Aside I can see why gets frustrated Some of the questions were they even paying attention,,,,
1.12075E+18,4/23/2019 18:00,martinengwicht,neutral,Tesla Autonomy day is here Here s how to watch TSLA TSLAQ TESLA EMHiveMind Startup,,,,
1.12075E+18,4/23/2019 17:55,Hari_Sankar_BS,neutral,Tesla Says It s Out Front On Autonomy Here s How It Actually Stacks Up Against Competitors,,,,
1.12075E+18,4/23/2019 17:52,DanielaCintra_,positive,Tesla will have autonomous robotaxis in 2020 Elon Musk says ElonMusk Tesla technology marketing,,,,
1.12075E+18,4/23/2019 17:47,psj211,neutral,Watch Tesla Autonomy Day Livestream Here InsideEVs via,,,,
1.12075E+18,4/23/2019 17:46,martinengwicht,positive,Autonomy Event i had to hold my phone for 3 hours to record this LOL,,,,
1.12075E+18,4/23/2019 17:46,michalmalewicz,positive,Loved the autonomy event but also it s quite awesome how has changed the stock photo landscape forever Nice to notice familiar pics in big presentations,,,,
1.12074E+18,4/23/2019 17:41,AlterViggo,positive,EV Tesla uses hi res cameras And I agree that Tesla isn t yet a lock to win this race But they re running a different race make consumer oriented cars safer than anyone else A Tesla is the only car someone can buy with a reasonable chance for achieving safer than human autonomy,,,,
1.12074E+18,4/23/2019 17:40,AdilG,positive,The Tesla computer a new custom chip designed to enable full self driving capabilities is now in all new Model 3 X and S vehicles CEO Elon Musk said during the company s Autonomy Day,,,,
1.12074E+18,4/23/2019 17:38,ruliemaulana,negative,Tesla vs NVidia GM Google Uber Lyft Anyone relying on LIDAR is doomed It s like having a whole bunch of expensive appendices Like one appendix is bad well how about a whole bunch of them That s ridiculous,,,,
1.12074E+18,4/23/2019 17:36,cazforshort1,positive,Any update on enhanced summon Seemed ready to go at the autonomy day,,,,
1.12074E+18,4/23/2019 17:35,Benzinga,neutral,Wall Street Weighs In On Tesla s Autonomy Day Presentation TSLA,,,,
1.12074E+18,4/23/2019 17:30,ZaqsTech,neutral,CLOSE Musk claims Tesla will have robotaxis next year Elizabeth Keatinge tells us about Tesla s Autonomy Investor Day where robotaxis were discussed 4 hours ago,,,,
1.12074E+18,4/23/2019 17:27,inversedotcom,neutral,Elon Musk Talks Simulation Theory at Tesla Autonomy Focused Investor Event,,,,
1.12074E+18,4/23/2019 17:27,WisdomWizard,positive,Forbes Tesla Bets Farm On Neural Network Based Autonomy With Impressive Presentation,,,,
1.12074E+18,4/23/2019 17:26,willmurphy,positive,Watching the Tesla Autonomy presentations on Youtube Really fascinating Cool to see Tesla executing on things we only imagined back in 2008 when I started following more closely and invested in 2010 at the IPO,,,,
1.12074E+18,4/23/2019 17:20,Bnortonlais,positive,How apropos of me that the first time I drove a in Autopilot in LA rush hour was on autonomy day Well friends it was an amazing commute I was concerned that the car couldn t manage the stop and go crazy that is the 101 at 5pm It absolutely could Wow,,,,
1.12074E+18,4/23/2019 17:19,ajb_powell,positive,what s the difference between neutral and positive quite a lot when valuing a stock TSLA,,,,
1.12074E+18,4/23/2019 17:17,Bfklin,positive,I saw that A company that spends 2B annually in chip research wanting to be the Tesla autonomy brain for the rest of the auto industry is stunning feedback,,,,
1.12074E+18,4/23/2019 17:16,jaffoneh,positive,Got a chance to watch the presentation on autonomy Explanation of neural networks was excellent The vision vs LIDAR argument was well articulated Now it s time to prove it Sucks that s timelines aren t usually spot on I d love to see this in 2020,,,,
1.12074E+18,4/23/2019 17:16,olligeee,neutral,Lead the field Tesla Autonomy Day MachineLearning verticalintegration,,,,
1.12074E+18,4/23/2019 17:14,shortword,positive,I love Nvidias response to s investor autonomy day I watched with baited breath I enjoyed the geek speak It was amazing Can t say I understood a heap of it but I understand enough to conclude that what they re doing is forward thinking,,,,
1.12074E+18,4/23/2019 17:11,lucianmiers,negative,Autonomy Day brings flat cash flow expectations to Tesla via,,,,
1.12074E+18,4/23/2019 17:09,andiogocastro,positive,Hey just watched Tesla Autonomy Day Seems like you guys need more real world feedback from the fleet so I ll happily drive along some sketchy scenarios if you could hook me up with a model 3 That s all thanks,,,,
1.12074E+18,4/23/2019 17:08,EnjeuxEnergies,positive,Tesla s chief executive Elon Musk expects the electric vehicle EV maker to have robotaxis as early as next year the manager said at the Tesla Autonomy Investor Day on Monday I feel very,,,,
1.12074E+18,4/23/2019 17:07,norse_creative,positive,Padival The technology is clearly the best it will rapidly get so good that it sets Tesla apart from all mfg s I d just hope they spin it off amp let OEM s get access to the neural net as I don t think production amp design of cars is a core Tesla competency EV technology amp autonomy is,,,,
1.12074E+18,4/23/2019 17:06,KCBSAMFMTraffic,neutral,KCBS s Larry Magid Tesla s Autonomy Investor Day,,,,
1.12074E+18,4/23/2019 17:05,vestywaves,neutral,Tesla s Autonomy Investor Day Analysts React With Skepticism,,,,
1.12074E+18,4/23/2019 17:04,JL2579,negative,I just watched the tesla autonomy day presentation One thing I would like to know is if the network can in principle learn the concept of object permanence because all the object annotations I see are still jittery as if they were done without knowledge of the past 1,,,,
1.12073E+18,4/23/2019 17:02,PrexiMC1,neutral,Watch the software part of the autonomy conference,,,,
1.12073E+18,4/23/2019 17:01,osbtest,neutral,And cars with a net present value of 200 000,,,,
1.12073E+18,4/23/2019 17:01,safepress,neutral,The cloud is not autonomy This is marketing hype,,,,
1.12073E+18,4/23/2019 17:01,FinTwitTSLA,negative,via FTAlphaville Autonomy Day brings flat cash flow expectations to Tesla tsla,,,,
1.12073E+18,4/23/2019 17:00,uDirtyCat,positive,Tesla hints at future Level 4 and 5 autonomy and Gen 3 Tesla chip Able to identify predict Complex objects such if a pedestrian is distracted Differentiate a plastic bag on the road from a tire,,,,
1.12073E+18,4/23/2019 17:00,uDirtyCat,positive,Tesla has 100 times more full autonomy capable cars on the road than all competitors combined,,,,
1.12073E+18,4/23/2019 17:00,uDirtyCat,neutral,Highlights from Tesla Autonomy DayAll TeslaAutonomyDay,,,,
1.12073E+18,4/23/2019 16:58,newswithvalue,neutral,TSLA Wall Street Weighs In On Tesla s Autonomy Day Presentation,,,,
1.12073E+18,4/23/2019 16:57,harrytiffanyiv,negative,Only one thing wrong with yesterday s Autonomy Day The order Next time show them what It can do the first demo Then they will be asking how you do it Tech Instead they were all not listening thinking what does it do,,,,
1.12073E+18,4/23/2019 16:56,FinTwitTSLA,positive,via Keubiko Amazing sleight of hand shadowing non autonomous human drivers becomes real world data for autonomy Waymo has millions of Level 4 miles on the road to something approaching zero for Tesla in California tsla,,,,
1.12073E+18,4/23/2019 16:55,heatherhunterdc,positive,Watch Tesla unveil its full self driving computer in under 5 minutes,,,,
1.12073E+18,4/23/2019 16:55,Keubiko,positive,Amazing sleight of hand shadowing non autonomous human drivers becomes real world data for autonomy Waymo has millions of Level 4 miles on the road to something approaching zero for Tesla in California,,,,
1.12073E+18,4/23/2019 16:55,cambrotherston,positive,As I mentioned above this FSD computer is now being installed in all Tesla vehicles By NVIDIA s own press release Tesla has raised the bar This is very relevant as autonomy is becoming the central battleground for all auto manufacturers as you well know,,,,
1.12073E+18,4/23/2019 16:53,RT_TwitMe,negative,Investor Moral variables for autonomy and valuation I just don t get it Tesla baked Autopilot into the base version as its morally correct There isn t anything moral to this,,,,
1.12073E+18,4/23/2019 16:50,SylvainHaon,positive,The AV news of the day and how to make the most out of it for our cities if ever confirmed by leriche AVs Autonomous AutonomousVehicles cities,,,,
1.12073E+18,4/23/2019 16:48,iceprincedzz,neutral,What about Production of the Tesla in 2016 Any chances to be fully autonomy car,,,,
1.12073E+18,4/23/2019 16:43,EVfreshAir,negative,Once the market begins to digest the fact that Tesla is Uber Apple amp Boston Dynamics on wheels even corrupt incompetent media will not be able keep Tesla down tsla Tesla Autonomy Day,,,,
1.12073E+18,4/23/2019 16:41,BloombergAsia,positive,Tesla and Elon Musk made some bold claims at the company s investor day on Monday but Wall Street analysts are far from convinced,,,,
1.12073E+18,4/23/2019 16:38,orangeblood,negative,NVIDIA to Musk There are a few inaccuracies in Tesla s Autonomy Day presentation that we need to correct,,,,
1.12073E+18,4/23/2019 16:38,williamd314,negative,plans to build 5 000 Model 3 s per week delivers Tesla plans to pay off debt March 2019 when it comes due delivers Tesla plans to have FSD feature complete by end of 2019 and level 5 autonomy shortly thereafter and given their record I m gonna bet they deliver,,,,
1.12073E+18,4/23/2019 16:33,wnmeyer,positive,Great follow up response from to yesterday s autonomy presentation More agreement than disagreement,,,,
1.12073E+18,4/23/2019 16:33,danvy,positive,If interested in AI you are watch Tesla Autonomy Day video you MUST That s my AI Jedi advice of the day It s about hardware and software for beginners and experts for today annd tomorrow Pure awesomeness,,,,
1.12073E+18,4/23/2019 16:31,atKingsCrossing,positive,ElonMusk said Tesla would soon last for at least one million miles while requiring minimal maintenance Sound crazy Has anyone ever heard of the StutzBearcat Its design is based on longevity not performance It looked great and ran lightning fast,,,,
1.12073E+18,4/23/2019 16:30,jasoncaston,positive,Elon Being Elon During Monday s Autonomy Investor Day Elon Musk said he expects Tesla to have more than 1 million autonomous robotaxis on the road in 2020 Wall Street s response Yeah right The Tesla,,,,
1.12073E+18,4/23/2019 16:29,bttmndl,neutral,can u make a video in tesla autonomy day,,,,
1.12073E+18,4/23/2019 16:29,brisance,neutral,It s in response to Tesla s claimed Level 5 autonomy Here s a short article that lays it out,,,,
1.12073E+18,4/23/2019 16:29,GovtechCloud,negative,UKGovtech Community News Musk insists Tesla doesn t need ridiculous and expensive lidar for its self driving future Silicon Valley Business Journal govtech via,,,,
1.12073E+18,4/23/2019 16:28,evannex_com,positive,Tesla presents a compelling vision for the future of autonomous vehicles here s a snapshot of what ElonMusk discussed yesterday read here TSLA TeslaMotors TeslaModel3 TeslaAutopilot ElectricVehicle,,,,
1.12073E+18,4/23/2019 16:27,art_kiran,positive,Tesla s take on autonomy is bit primitive yet Elon Musk is claiming it s the best Here s the actual footage he s saying LiDAR is bad for self driving they have visual ultrasonic radar and IMU as core and dual redundant processing on custom ASICs,,,,
1.12072E+18,4/23/2019 16:22,_mohammedfarhan,positive,Tesla Autonomy Day was full of breathtaking innovations and robotaxis were just one of the endless possibilities Such giant leaps in processing power and hardware design even when your company is not primarily known for it tesla ai innovation,,,,
1.12072E+18,4/23/2019 16:20,Reno_Web_Design,positive,gt gt So everyone who was at Autonomy Day how was your curated ride Why not lease Tesla and try an uncurated version of the autonomous ride for yourself,,,,
1.12072E+18,4/23/2019 16:19,JustBe74,neutral,Every once and a while a revolutionary product comes along that changes everything Are you getting it lt That s how one should look at this TeslaAutonomyDay,,,,
1.12072E+18,4/23/2019 16:18,ProVesting,neutral,TSLA Tesla s Autonomy Investor Day Analysts React With Skepticism,,,,
1.12072E+18,4/23/2019 16:16,CBinsights,neutral,Tesla Isn t Following The Crowd When It Comes To Autonomy Here s Why That Could Be Its Biggest Advantage,,,,
1.12072E+18,4/23/2019 16:10,TagStrategies,positive,Will measure up to s high expectations,,,,
1.12072E+18,4/23/2019 16:09,politicalHEDGE,positive,Fresh News Tesla s Autonomy Investor Day Analysts React With Skepticism,,,,
1.12072E+18,4/23/2019 16:08,arcandrally,negative,Autonomy is not a zero sum game Nvidia and Tesla will compete like Windows and Mac respectively,,,,
1.12072E+18,4/23/2019 16:05,salary_mobi,neutral,BUY TESLA STOCK BEFORE EARNINGS plus my take on tesla autonomy day,,,,
1.12072E+18,4/23/2019 16:05,eOskar,neutral,Here are Elon Musk s wildest predictions about Tesla s self driving cars The Verge,,,,
1.12072E+18,4/23/2019 16:04,slefebvremerlin,neutral,Elon Musk Said Self Driving Tesla Robotaxis are Coming in 2020 Elon Musk during Tesla s Autonomy Day for investors said that Tesla fully self driving features will enable Tesla owners to turn their cars,,,,
1.12072E+18,4/23/2019 16:03,jithesh_m,positive,I like how they used Tesla Autonomy Day to advertise their own product Very clever,,,,
1.12072E+18,4/23/2019 16:03,ThisIsDynamo,positive,Tesla is expected to announce its new self driving technology this month and is aimed at tackling autonomy on harder to navigate back roads Industry vets argue however that this tech is still years away and cannot be safe for use anytime soon,,,,
1.12072E+18,4/23/2019 16:01,UndecidedMF,neutral,just held an autonomy investor event Why did they hold the event How soon are we actually going to see self driving cars Would you actually ride in one Let s take a look at this tesla autonomyday,,,,
1.12072E+18,4/23/2019 16:01,lizadixon,positive,It was about Tesla s hardware and software for computer vision and their plans for full automation including a robotaxi service launching in 2020 Here s a nice recap from,,,,
1.12072E+18,4/23/2019 15:58,Tiempo_Careers,positive,Tesla unveils the best chip in the world for self driving cars at its autonomy day event TechNews TechTuesday,,,,
1.12072E+18,4/23/2019 15:57,sokane1,positive,Here s what s wild about Tesla the company posted this video after yesterday s Autonomy Investor Day where Musk said FSD software is still in development Title is just Full Self Driving w no explanation or details w just a link to the homepage,,,,
1.12072E+18,4/23/2019 15:53,oxygenO211,negative,NY auto show previews Tesla s competition Poor auto industry By the time they catch up with on EV they ll be forced to run after autonomy and I can see many of them loosing steam already Paying the price for being lazy till now tsla,,,,
1.12072E+18,4/23/2019 15:53,dakitess,negative,I find progress actually got really slow for the past 2 years going from it s aaaaalready here class 5 autonomy to we re proving to you that some prototype can actually do a proper Class 3 and you ll get it soon Eventually Would bet on 5 years,,,,
1.12072E+18,4/23/2019 15:50,Model3Guy,negative,The day after Tesla Autonomy Investor Day webcast main stream media can t wrap their heads around the technical details so they resort to the usual Elon bashing,,,,
